RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0.223348652,40,0,5060.0,,4,0,2,0,
0.872023268,38,0,0.611540209,2200.0,5,0,1,0,0.0
0.487686935,49,0,4467.0,,12,0,2,0,0.0
0.0,55,0,58.0,,2,0,0,0,1.0
0.31546765,47,0,0.442357612,6548.0,8,0,2,0,3.0
0.913938443,35,1,0.996670366,900.0,6,0,0,0,4.0
0.496398853,49,0,0.378424174,3540.0,4,0,1,0,2.0
0.069269464,64,0,1496.0,,10,0,1,0,0.0
0.9999999,27,0,3084.0,,2,0,2,0,0.0
0.132714506,48,0,1.227386307,2000.0,10,0,1,0,0.0
0.0,83,0,24.0,,4,0,0,0,
0.202217366,62,1,0.225595346,5500.0,12,0,0,1,0.0
0.0,56,0,2362.0,,7,0,1,0,0.0
0.086325356,44,1,0.372579975,12034.0,10,0,2,0,2.0
0.443007924,42,0,0.084198113,8479.0,4,0,0,0,5.0
0.186331364,39,0,0.903287829,5200.0,20,0,3,0,1.0
0.0,39,1,0.078992101,10000.0,4,0,0,0,0.0
0.9999999,37,0,0.423266109,4065.0,7,0,1,0,1.0
0.175843265,51,0,0.26746988,4564.0,13,0,0,0,2.0
0.033838122,74,0,52.0,,8,0,0,0,0.0
0.984031936,28,0,0.211697076,4000.0,3,1,0,0,0.0
0.276510888,62,0,0.223175214,5712.0,15,0,0,0,0.0
1.012222366,56,1,0.834120865,16083.0,19,0,5,0,4.0
0.028353234,39,0,1647.0,,5,0,1,0,0.0
0.091928836,72,0,157.0,,3,0,0,0,0.0
0.0,34,0,2270.0,,4,1,2,0,0.0
0.428845066,46,0,0.165321261,18333.0,9,0,2,0,4.0
0.114070874,35,0,0.353738474,9000.0,2,0,1,0,2.0
0.9999999,37,0,0.04220659,2700.0,4,0,0,2,0.0
0.235503014,63,0,0.05164945,3000.0,5,0,0,0,0.0
0.066240302,64,0,0.027958993,3218.0,9,0,0,0,0.0
0.298355122,56,0,1913.0,,15,0,1,0,0.0
0.006392717,64,0,0.449020392,2500.0,13,0,1,0,0.0
0.232978421,64,0,0.101132686,2471.0,13,0,0,0,1.0
0.005428313,78,0,0.011056222,4250.0,6,0,0,0,0.0
0.23406351,52,0,7213.0,,16,0,3,0,0.0
0.9999999,59,0,0.0,1109.0,1,0,0,0,0.0
0.456826843,58,0,1426.0,,6,0,0,0,0.0
0.014547226,54,1,0.004907621,3463.0,6,0,0,0,0.0
0.392121576,48,2,0.522590964,2500.0,4,0,1,0,0.0
0.006434815,50,0,0.200369202,13000.0,18,0,1,0,2.0
0.048294834,46,0,2147.0,,13,0,2,0,3.0
0.017381463,79,0,0.106984716,7000.0,13,0,2,0,0.0
0.10763079,44,1,0.576570572,6000.0,6,0,2,0,0.0
0.252535352,74,0,0.014865638,3497.0,3,0,0,0,0.0
0.545525249,35,1,0.813668601,1550.0,8,0,0,0,1.0
0.364443941,77,0,0.470804671,6250.0,13,0,3,0,0.0
0.042017309,56,0,1468.0,,15,0,1,0,
1.08307641,72,0,1435.0,,2,0,1,0,0.0
0.881941204,47,0,0.586715867,1625.0,6,1,0,0,0.0
0.680861478,48,0,0.392569026,8800.0,7,0,2,0,0.0
0.020615231,44,0,0.287985601,6666.0,4,0,1,0,0.0
0.595157712,61,0,0.542904749,3600.0,7,0,2,0,0.0
0.640371686,70,0,0.245011135,22900.0,16,0,2,0,1.0
0.9999999,59,0,0.249117855,4250.0,1,0,1,0,0.0
0.9999999,25,0,0.0,3250.0,0,2,0,0,0.0
0.018076952,54,0,0.354050279,5727.0,10,0,1,0,3.0
0.0,57,0,0.0,2100.0,2,0,0,0,3.0
0.046352004,59,0,0.247393078,13233.0,6,0,2,0,1.0
0.032720404,72,0,17.0,,7,0,0,0,
0.0,83,0,848.0,,4,0,0,0,0.0
0.943643683,64,1,869.5,1.0,8,0,1,0,0.0
0.0,49,0,0.21599628,4300.0,5,0,2,0,0.0
0.003928478,63,0,0.000499376,8009.0,2,0,0,0,0.0
0.073831677,63,0,0.223489841,22000.0,14,0,1,0,1.0
0.0,48,0,0.0,3962.0,1,0,0,0,2.0
0.021850094,32,0,0.31716656,4700.0,11,0,2,0,2.0
0.000115738,60,0,0.008918316,14800.0,5,0,0,0,1.0
0.112432375,56,0,3.000999001,1000.0,15,0,2,0,1.0
0.01408216,33,0,0.469469738,3733.0,7,0,2,0,1.0
0.9999999,54,0,457.0,,2,3,0,0,2.0
0.236531491,37,0,0.545648254,6100.0,10,1,2,0,0.0
0.005999636,45,0,1855.0,,3,0,1,0,0.0
0.02528574,30,0,33.0,,8,0,0,0,0.0
0.201999907,30,0,0.443476032,3900.0,8,0,2,0,0.0
0.114481444,60,1,0.612348373,15580.0,25,0,4,0,0.0
5.91e-05,72,0,0.168305282,6000.0,13,0,1,0,1.0
0.0214725,61,0,0.239871596,9033.0,6,0,1,0,0.0
0.221140952,54,0,1.749614283,4536.0,7,0,4,0,4.0
0.9999999,68,6,1.308752584,1450.0,8,3,2,3,0.0
0.66945704,38,1,0.327002477,3632.0,5,0,0,0,2.0
0.131741878,60,0,0.112077837,10688.0,15,1,2,0,0.0
0.286945728,35,0,728.0,,3,0,0,0,1.0
0.178152874,51,0,0.819194516,3500.0,7,0,2,0,2.0
0.0,30,0,3231.0,,3,0,1,0,0.0
0.608130623,30,0,0.104986877,2666.0,2,0,0,0,0.0
0.088085404,44,1,0.642303433,5417.0,17,0,2,0,3.0
0.0,46,0,0.174484613,3346.0,5,0,1,0,0.0
0.007822095,82,0,0.002333841,9854.0,9,0,0,0,0.0
0.0,27,0,0.0,800.0,2,0,0,0,0.0
0.059998846,57,0,0.353629417,4187.0,4,0,1,0,0.0
0.452714612,50,0,6073.0,,8,0,3,0,0.0
0.424250395,33,0,0.461577738,3916.0,15,0,2,0,1.0
0.059639751,75,0,2155.0,,8,0,1,0,0.0
0.17552496,58,0,0.217590239,3933.0,4,0,1,0,1.0
0.71664359,66,1,6060.0,,19,0,5,0,1.0
0.734619457,33,0,0.341443093,6000.0,5,0,1,1,0.0
0.86499091,27,0,0.194847021,4346.0,5,0,0,1,0.0
0.015602227,57,1,1.062387522,1666.0,21,0,1,0,2.0
0.054834659,84,0,35.0,,3,0,0,0,
0.002264661,63,0,0.00159936,2500.0,12,0,0,0,1.0
0.04793358,45,0,0.251716552,15000.0,6,0,1,0,3.0
0.687986567,29,1,0.102435978,1600.0,6,0,0,0,0.0
0.043241821,54,4,2210.0,,9,0,2,1,
0.9999999,32,0,0.0,1700.0,3,1,0,0,0.0
0.043331728,82,0,83.0,,3,0,0,0,0.0
0.004955665,49,0,0.002059429,3398.0,7,0,0,0,1.0
0.9999999,23,0,0.327227311,1200.0,1,0,0,0,0.0
0.035621431,79,0,0.249243189,990.0,7,0,0,0,0.0
0.139480411,52,1,958.0,,8,0,0,0,0.0
0.160506406,43,0,0.449922427,5800.0,8,0,1,0,0.0
0.30264649,58,0,0.207806133,4662.0,6,0,0,0,1.0
0.019666198,61,0,0.011994003,2000.0,4,0,0,0,0.0
0.9999999,63,0,783.0,,8,0,1,0,3.0
0.004340352,85,0,0.234464354,2622.0,8,0,1,0,0.0
0.003573653,60,0,2.0,,5,0,0,0,0.0
0.053132812,32,0,0.171063593,3600.0,8,0,0,0,2.0
0.280271643,53,1,2290.0,,18,0,1,0,0.0
0.722910836,55,2,0.216296886,10050.0,5,0,1,0,3.0
0.132295879,67,0,0.078796796,6116.0,7,0,0,0,0.0
0.043319279,50,0,0.627790736,3000.0,5,0,2,0,0.0
0.264629131,49,0,3552.0,,8,0,2,0,2.0
0.461909653,49,1,0.358234538,7000.0,16,0,1,0,1.0
0.104010299,56,1,0.564802707,13000.0,13,0,1,0,1.0
0.032931056,66,0,0.015431428,4600.0,5,0,0,0,0.0
0.825160571,71,0,0.704412084,4600.0,9,0,1,0,0.0
0.284389986,67,0,0.48241206,2586.0,16,0,0,0,0.0
0.005422868,74,0,0.182726909,2500.0,3,0,1,0,0.0
1.531561462,40,1,0.160558464,4583.0,4,0,0,1,2.0
0.14938018,54,1,0.428758481,8400.0,14,0,1,0,1.0
0.9999999,66,0,0.0,,1,0,0,0,2.0
0.576016576,48,0,0.409493162,1242.0,10,0,0,0,2.0
0.7461464,76,3,1821.0,,14,0,2,0,0.0
0.408589137,35,0,12757.0,,17,0,4,0,
0.547545355,45,0,0.593575877,6101.0,12,0,1,0,5.0
0.021362889,69,0,404.0,,7,0,1,0,0.0
0.9999999,85,0,0.382130763,3838.0,3,0,1,0,0.0
0.244443175,27,0,0.216347957,2666.0,4,0,0,0,0.0
0.132893921,58,0,0.259943491,4600.0,6,0,1,0,0.0
0.163776493,75,0,0.247744053,2437.0,11,0,0,0,0.0
0.3624004,61,0,3006.0,,14,0,1,0,0.0
0.036103934,68,0,0.0099614,8030.0,7,0,0,0,1.0
0.15239238,46,0,0.327177732,11100.0,6,0,2,0,3.0
0.9999999,43,0,0.0,5500.0,0,0,0,0,0.0
0.183810806,23,0,98.0,,5,0,0,0,
0.9999999,37,0,10.0,,0,0,0,0,0.0
0.494747526,55,2,0.626041419,4200.0,18,0,1,0,1.0
0.146344333,31,0,0.173706573,4000.0,8,0,0,0,0.0
0.140285416,73,0,0.223155104,4525.0,12,0,1,0,0.0
0.042015282,42,0,62.0,,5,0,0,0,0.0
0.03357949,56,0,0.127797834,6924.0,12,0,0,0,2.0
0.350673881,37,0,0.539524657,9550.0,11,0,2,0,3.0
0.272459932,33,0,587.0,,6,0,0,0,0.0
0.089736146,53,0,2812.0,,6,0,3,0,
0.092260516,66,0,0.064205669,7584.0,3,0,0,0,0.0
0.984413293,37,4,0.239956172,5475.0,8,1,0,1,2.0
0.521593427,57,0,0.223182145,4166.0,7,0,1,0,0.0
0.9999999,49,1,0.174007025,3700.0,13,2,0,0,3.0
0.0,34,0,575.0,,10,0,0,0,0.0
0.149527162,64,0,0.497159736,4400.0,11,0,1,0,2.0
0.9999999,59,0,0.283270109,12916.0,4,0,1,0,1.0
0.0014267,68,0,0.185220455,10500.0,15,0,3,0,1.0
0.0,55,0,0.0,1400.0,5,0,0,0,0.0
0.068307935,68,0,1151.0,,6,0,0,0,0.0
0.952671174,60,1,0.221717401,2200.0,3,0,0,1,1.0
0.563955615,34,0,0.091272485,1500.0,4,0,0,0,0.0
0.257018579,61,0,0.723128599,4167.0,18,0,1,0,0.0
0.848746893,49,0,3265.0,,18,0,2,0,0.0
0.001346024,66,0,0.0,2150.0,2,0,0,0,1.0
0.030118331,36,0,0.496717724,3198.0,9,0,1,0,0.0
0.225568877,49,0,4112.0,,10,0,2,0,1.0
0.080716771,64,0,0.290235081,9953.0,11,0,3,0,1.0
0.0,73,0,0.237229102,2583.0,9,0,1,0,0.0
0.0,36,0,0.756659142,2214.0,7,0,1,0,0.0
0.0,50,0,0.397557785,11464.0,11,0,2,0,1.0
0.146311671,70,0,2201.0,,6,0,1,0,0.0
0.0,22,0,0.0,,1,0,0,0,0.0
0.9999999,55,0,1808.0,,8,0,3,0,0.0
0.052787629,28,0,0.110920245,4074.0,11,0,0,0,0.0
0.035697965,68,0,0.174159474,7762.0,9,0,1,0,0.0
0.398691028,39,0,2120.0,,3,0,1,0,0.0
0.063727613,65,0,2065.0,0.0,19,0,1,0,0.0
0.134304106,36,0,0.29696288,5333.0,13,0,1,0,1.0
0.046743626,51,0,51.0,,3,0,0,0,0.0
0.151044682,51,0,0.564503858,9200.0,5,0,1,0,2.0
0.186855183,65,0,1520.0,,9,0,1,0,0.0
0.065742651,57,0,605.0,,17,0,1,0,0.0
1.750416528,48,0,0.33617186,15500.0,13,0,2,0,2.0
0.542251667,55,0,3286.0,,19,0,1,0,2.0
0.975557366,48,0,0.392934511,6000.0,7,0,1,0,0.0
0.060479013,46,0,0.194978336,9000.0,10,0,1,0,4.0
0.013425436,66,0,0.487561032,4300.0,20,0,2,0,0.0
0.001997654,68,1,0.424287856,2000.0,18,0,1,0,0.0
0.630787623,67,0,0.37942033,7210.0,12,0,2,0,0.0
0.43698679,56,0,0.185604798,3000.0,2,0,0,0,0.0
0.254153535,73,0,1269.0,,9,0,0,0,0.0
0.026265966,42,0,0.137221022,6944.0,5,0,1,0,0.0
0.398652726,53,0,0.833109017,5200.0,14,0,2,0,1.0
0.0,59,0,0.290641872,6667.0,5,0,1,0,0.0
0.139996111,52,1,0.494322214,5635.0,16,0,3,0,0.0
0.433495593,38,0,0.191271615,8500.0,6,0,1,0,4.0
0.9999999,54,1,938.0,,4,0,1,0,0.0
0.195358053,44,6,0.296411856,7691.0,13,0,2,0,4.0
0.104973584,92,0,0.121649221,7833.0,9,0,1,0,0.0
0.114576192,45,0,0.402550355,6900.0,14,0,4,0,0.0
0.165527816,40,0,0.650385604,2333.0,3,0,1,0,2.0
0.0,26,0,9.36318408,200.0,4,0,1,0,0.0
0.282854132,49,0,0.322014714,5300.0,7,0,1,1,1.0
0.371619291,58,0,0.295390922,20003.0,17,0,2,0,2.0
0.9999999,44,0,32.0,,2,0,0,0,0.0
0.0,65,0,0.158743331,8434.0,8,0,2,0,0.0
0.19911387,70,0,1018.0,,15,0,0,0,0.0
0.006597278,68,0,6.0,,9,0,0,0,0.0
0.483412729,34,0,0.382907543,6575.0,9,0,2,0,0.0
0.163472755,68,0,0.167275524,5200.0,6,0,1,0,1.0
0.9999999,50,0,2262.0,,4,0,2,0,0.0
0.9999999,74,0,0.0,,0,0,0,0,
0.998003992,26,0,466.0,,4,1,0,0,
0.322692917,73,0,0.335672309,11400.0,12,0,2,0,1.0
0.101914505,61,0,0.021116621,6250.0,3,0,0,0,0.0
0.009345794,75,0,0.001216545,821.0,2,0,0,0,0.0
0.0,56,0,2427.0,,10,0,3,0,0.0
0.008835921,61,0,0.349347403,3600.0,9,0,2,0,0.0
0.007546075,87,0,0.002777263,5400.0,7,0,0,0,0.0
0.0,50,0,812.0,,5,0,1,0,0.0
0.433742629,57,0,0.244110223,9507.0,7,0,2,0,1.0
0.189298396,80,0,255.0,,9,0,0,0,
0.876057034,36,0,0.193414928,5800.0,6,0,0,0,1.0
0.16194227,65,0,0.145425167,4950.0,6,0,1,0,0.0
0.0,57,0,5957.0,,4,0,2,0,0.0
0.114168734,58,0,3153.0,,13,0,1,0,0.0
0.012611988,46,0,0.275373634,8965.0,8,0,1,0,1.0
0.992714973,35,0,0.221993531,3400.0,5,0,0,1,2.0
0.176827791,56,1,0.383160464,14750.0,20,0,2,0,2.0
0.268943475,55,0,0.127325922,8544.0,5,0,0,0,0.0
0.477079097,55,0,0.451140367,5392.0,14,0,1,0,2.0
0.83047381,34,0,0.048059008,39180.0,8,0,1,0,2.0
0.094142017,64,0,0.089974293,3500.0,6,0,0,0,0.0
0.000631557,83,0,0.0,,5,0,0,0,
0.061379787,46,0,121.0,0.0,4,0,0,0,2.0
0.9999999,43,0,1742.0,,6,0,1,0,0.0
0.06122563,72,0,1299.0,,4,0,1,0,0.0
0.171779924,50,0,0.091025477,7810.0,11,0,1,0,2.0
0.764687818,46,0,5279.0,,13,0,2,0,3.0
0.683158421,68,0,0.028551035,1400.0,3,0,0,0,0.0
0.9999999,59,0,0.02576138,9160.0,3,1,0,0,1.0
0.217246389,40,0,0.290688331,11200.0,8,0,2,0,0.0
0.9999999,37,0,0.0,4000.0,2,1,0,0,1.0
0.055683234,53,1,1907.0,,9,0,1,0,2.0
0.118098826,65,0,0.344917877,4200.0,8,0,1,0,0.0
0.462001277,61,1,0.413724762,8072.0,20,0,2,0,0.0
0.0,41,0,0.118485189,8000.0,7,0,1,0,3.0
0.41530401,55,0,6002.0,,16,0,2,0,1.0
0.077340952,44,1,0.670938215,4369.0,11,0,2,0,1.0
0.439728919,33,0,0.092298648,1700.0,4,0,0,0,0.0
0.948978489,57,0,0.043744532,8000.0,3,0,0,0,1.0
0.063131692,64,0,87.0,,3,0,0,0,
0.110137612,50,1,0.137459807,4975.0,6,1,0,0,2.0
0.040534267,44,0,0.151649943,9666.0,7,0,2,0,3.0
0.406572429,40,2,3325.0,,9,0,2,0,2.0
0.64823451,48,0,0.874201611,3600.0,3,0,1,0,0.0
0.196803197,23,0,0.002863688,1745.0,2,0,0,0,0.0
0.254454076,54,0,0.353960671,9000.0,31,0,2,1,0.0
0.050761561,62,0,0.241816367,10019.0,12,0,1,0,0.0
0.9999999,37,0,0.0,5750.0,1,2,0,0,3.0
0.464401173,34,0,0.295493001,6500.0,7,0,1,0,0.0
0.251358288,63,0,0.206974128,2666.0,4,0,0,0,0.0
0.277402152,39,0,0.174765015,6276.0,5,0,1,0,2.0
0.202550847,52,0,0.656260961,8552.0,10,0,2,0,0.0
0.9999999,21,0,0.0,1.0,1,0,0,0,0.0
0.9999999,56,0,0.125623039,10833.0,2,0,0,0,2.0
0.932527694,46,1,0.418045916,7491.0,12,0,1,0,3.0
0.102932163,45,0,0.303965289,8296.0,4,0,1,0,1.0
0.140113408,32,0,0.687541639,1500.0,9,0,0,0,0.0
0.156922715,69,0,40.0,,1,0,0,0,0.0
0.177303446,37,0,0.428819822,4600.0,7,0,1,0,0.0
0.029438822,50,0,0.135665834,2800.0,3,0,0,0,0.0
0.263062831,38,0,0.274597731,3790.0,4,1,1,1,2.0
0.019809912,39,0,2296.0,,5,0,2,0,0.0
0.602820212,47,2,0.386191619,5416.0,10,0,1,0,1.0
0.114144835,48,0,1552.0,0.0,7,0,1,0,1.0
0.9999999,51,0,0.012395042,2500.0,1,0,0,0,0.0
0.445009998,28,0,0.197820978,4680.0,5,0,0,0,1.0
0.129486607,61,0,1427.0,,14,0,1,0,0.0
0.015234632,33,0,0.067187179,4866.0,5,0,0,0,0.0
0.144018441,44,0,0.677862834,6400.0,14,0,1,0,0.0
0.006487647,61,0,0.001322751,5291.0,4,0,0,0,0.0
1.082983403,36,1,0.456031383,3058.0,7,0,1,0,1.0
0.008263857,40,0,1045.0,,6,0,1,0,
0.476021013,47,1,0.235823337,3667.0,4,0,1,0,0.0
0.048719516,83,0,0.004332611,6000.0,4,0,0,0,1.0
0.141689373,56,0,316.0,,14,0,0,0,0.0
0.032583137,31,0,0.068563593,5833.0,8,0,0,0,0.0
0.679378103,41,0,0.419330404,6600.0,9,0,2,0,2.0
0.0,57,0,4181.0,,4,0,2,0,0.0
0.072296334,47,1,0.887654492,7200.0,12,0,4,0,2.0
0.95860414,39,0,0.461282265,1200.0,4,0,0,0,3.0
0.962853191,47,3,0.149764465,11250.0,14,0,0,0,0.0
0.083624657,67,0,0.623269317,4477.0,7,0,2,0,0.0
0.0,33,1,0.403917417,5666.0,5,0,2,0,2.0
0.079194526,32,0,0.245971062,8500.0,15,0,1,0,1.0
0.011971601,91,0,0.17389043,5767.0,16,0,1,0,0.0
0.157157747,64,1,0.766464562,4782.0,12,0,3,0,0.0
0.191339845,54,0,0.232560875,8500.0,16,0,1,0,1.0
0.139291603,61,1,0.594110537,9100.0,22,0,2,0,0.0
0.317047101,65,0,0.173402868,2300.0,14,0,0,0,0.0
0.0,46,0,0.206652906,12595.0,7,0,1,0,4.0
0.030691015,77,0,0.286178455,4000.0,7,0,2,0,0.0
0.0,30,0,0.466844385,3000.0,4,0,1,0,0.0
0.0,87,0,0.0,3394.0,7,0,0,0,0.0
0.273772612,42,0,0.624641834,5583.0,12,0,2,0,1.0
0.087708878,36,0,3533.0,,13,0,1,0,2.0
0.020402596,70,2,2932.0,,29,0,1,0,0.0
0.0,41,1,0.252707053,6833.0,4,0,2,0,0.0
0.374589297,43,1,0.465695489,4255.0,8,0,1,0,4.0
0.413434767,69,0,0.07340302,4304.0,6,0,0,0,0.0
0.402597403,55,0,0.225462703,1782.0,3,0,0,0,0.0
0.169013105,61,0,0.286544139,10500.0,10,0,1,0,0.0
0.001032815,61,0,0.0,6878.0,2,0,0,0,3.0
0.105369043,66,0,0.212673506,8284.0,18,0,1,0,0.0
0.787198231,73,0,0.603756299,4365.0,12,0,1,0,0.0
0.245177864,81,1,0.758531541,1933.0,15,0,1,0,0.0
0.0,63,0,0.279444269,9500.0,10,0,2,0,0.0
0.466553345,27,0,260.0,,3,0,0,0,0.0
0.036110633,45,0,0.075955491,6200.0,11,0,0,0,4.0
0.9999999,88,0,0.0,7409.0,3,0,0,0,0.0
0.002608662,82,0,1848.0,,6,0,1,0,0.0
0.0,34,0,1418.0,,6,0,2,0,
0.745393196,34,0,0.809359945,5811.0,10,0,3,0,1.0
0.869046575,61,0,0.639402281,2542.0,8,0,2,0,0.0
0.0,55,0,0.372328459,8000.0,8,0,2,0,0.0
0.694292485,59,1,2016.0,,9,0,1,0,0.0
0.272242722,55,1,0.067306594,8750.0,9,0,0,0,0.0
0.067734418,66,0,0.143853666,6450.0,7,0,1,0,0.0
0.0,63,0,0.103798355,5712.0,5,0,1,0,0.0
0.425861031,38,0,0.236271343,2166.0,4,0,0,1,0.0
0.0,47,0,0.199344075,14025.0,9,0,1,0,4.0
0.002931274,62,0,5.0,,10,0,0,0,0.0
0.215236548,68,0,0.506597361,2500.0,3,0,1,0,0.0
0.00934259,50,1,9.0,,3,0,0,0,0.0
0.914754262,32,0,0.472129086,4771.0,4,0,1,0,3.0
0.914017238,62,2,0.489656599,9667.0,7,0,2,0,3.0
0.075792421,64,0,0.274558862,7593.0,3,0,1,0,0.0
0.449955004,37,0,0.296752721,11116.0,6,0,2,0,0.0
0.094278131,55,1,0.457023061,6200.0,14,0,1,0,0.0
0.0,73,0,0.008998714,7000.0,9,0,0,0,0.0
0.371441899,68,0,0.322801979,6266.0,19,0,0,0,2.0
0.569107796,53,0,0.196443139,6128.0,8,0,1,0,2.0
0.082044604,49,0,6980.0,,11,1,2,0,0.0
0.002719171,48,0,0.003422277,18700.0,16,0,0,0,0.0
0.012627396,46,1,0.578778992,3750.0,11,0,2,0,1.0
0.359984517,57,0,2108.0,,8,0,1,0,0.0
0.054678643,44,0,5390.0,,7,0,3,0,1.0
0.319972003,50,0,0.900755913,4100.0,23,0,2,0,1.0
0.14802475,57,1,0.196765988,5503.0,2,0,1,0,1.0
0.650951628,33,1,0.477624973,4580.0,8,0,1,0,1.0
0.052268768,76,0,0.143978267,3312.0,3,0,0,0,0.0
0.017278968,65,0,0.142558344,9083.0,6,0,1,0,2.0
0.25515223,38,0,0.375525813,2614.0,10,0,1,0,2.0
0.0,44,0,0.273254129,3450.0,8,0,1,0,0.0
0.009666022,63,0,0.111190306,2805.0,7,0,0,0,0.0
0.057646117,53,0,0.524024508,3100.0,12,0,1,0,1.0
0.110298255,44,0,4223.0,,9,0,1,0,0.0
0.9999999,58,0,6705.0,,2,0,1,0,0.0
0.631541354,61,0,3488.0,,7,0,1,0,0.0
0.026055258,58,0,41.0,,7,0,0,0,0.0
0.459696518,33,0,0.720710716,1800.0,7,0,1,0,2.0
0.750582701,58,0,0.418516297,5000.0,6,0,0,0,0.0
0.0,84,0,0.0,1600.0,5,0,0,0,0.0
0.030904714,47,0,0.407008086,11500.0,7,0,2,0,1.0
0.118165418,68,0,0.084806285,5600.0,8,0,0,0,0.0
0.582834331,24,0,0.281653747,1160.0,4,0,0,0,0.0
0.508652737,34,0,0.095050619,5333.0,9,0,0,0,1.0
0.061727313,46,0,0.206863451,8333.0,5,0,1,0,0.0
0.416230422,68,0,0.278052491,5257.0,7,0,1,0,1.0
0.01150123,43,0,0.418702196,4052.0,4,0,1,0,0.0
0.239966397,56,0,0.372062794,10000.0,5,0,2,0,1.0
0.0,60,0,0.0,,1,0,0,0,0.0
0.129991217,43,0,0.269459652,4200.0,10,0,1,0,0.0
0.054103738,70,0,0.016997167,6000.0,4,0,0,0,1.0
0.825191255,48,0,2758.0,,8,0,1,0,3.0
0.303078215,59,0,0.936012797,5000.0,12,0,2,0,0.0
0.394430278,46,0,0.492892745,5416.0,15,0,2,0,1.0
0.234369451,63,0,0.849382298,5908.0,14,0,2,0,0.0
0.056997522,30,0,0.507250269,3723.0,9,0,1,0,0.0
0.014898245,55,0,3064.0,,22,0,2,0,0.0
0.327998041,58,0,0.383894758,5016.0,12,0,1,0,0.0
0.002879539,55,1,0.116702477,8842.0,12,0,0,0,1.0
0.020481797,83,0,0.007451836,5501.0,7,0,0,0,0.0
0.088743913,72,0,289.0,,19,0,0,0,0.0
0.132106916,55,0,0.19548371,12000.0,4,0,1,0,2.0
0.127096989,55,0,0.010324932,3292.0,2,0,0,0,0.0
0.016204297,35,0,0.445268139,6339.0,6,0,2,0,3.0
0.879941337,36,0,0.502,3999.0,6,0,2,0,1.0
0.937677054,34,0,0.190894909,7050.0,10,0,1,0,2.0
0.105447556,78,0,0.021496417,6000.0,8,0,0,0,0.0
0.54640803,41,1,744.0,,4,0,0,0,0.0
0.04685462,48,0,0.377965639,11000.0,7,0,1,0,2.0
0.063489418,73,0,0.98347548,1875.0,6,0,2,0,0.0
0.0,43,0,0.36853633,10500.0,6,0,1,0,0.0
0.047033273,74,0,0.048278817,7000.0,11,0,1,0,1.0
0.391321024,44,0,0.381021632,5500.0,8,0,1,1,3.0
0.449828691,55,0,0.294037799,9576.0,7,0,1,0,1.0
0.002893555,78,0,0.001371272,2916.0,11,0,0,0,0.0
0.0,38,0,2985.0,,7,0,2,0,0.0
0.9999999,67,0,5328.0,,7,0,3,0,0.0
0.012924122,28,0,0.405670665,2750.0,7,0,1,0,0.0
0.15008906,74,0,144.0,,6,0,0,0,0.0
0.053618841,50,1,1.244510978,1001.0,8,0,2,0,0.0
0.066067857,64,0,60.0,,5,0,0,0,0.0
1.009822838,42,1,0.537126326,3110.0,13,0,0,0,2.0
0.024751555,75,0,0.487506941,1800.0,7,0,1,0,0.0
0.149721264,39,0,0.303429586,10700.0,8,0,1,0,0.0
0.368869164,56,0,0.348804856,7906.0,11,0,2,0,3.0
0.042863264,83,0,782.0,,24,0,0,0,0.0
0.01649945,59,0,524.0,,3,0,1,0,0.0
0.008409801,40,1,0.00479904,5000.0,12,0,0,0,0.0
0.095218817,29,0,0.430523159,3000.0,8,0,0,0,0.0
0.117594389,30,2,1.696442688,1264.0,7,0,1,0,1.0
0.0,43,0,0.477852215,10000.0,14,0,5,0,2.0
0.9999999,41,0,0.153240741,2159.0,5,0,0,0,1.0
0.028921148,53,0,0.596972294,3500.0,16,0,2,0,1.0
0.717336537,45,0,2352.0,,6,0,3,0,0.0
0.280677172,63,0,0.235191827,9200.0,14,0,0,0,0.0
0.955360331,30,0,0.226807823,5572.0,6,0,0,0,3.0
0.103799354,40,0,0.350326421,10415.0,16,0,1,0,1.0
0.959221501,65,1,0.327892267,4900.0,7,2,0,1,1.0
0.296936245,31,0,1045.0,,7,0,1,0,0.0
0.992522389,27,0,1.100636943,784.0,5,0,0,1,0.0
0.327922403,60,0,0.457635718,1970.0,5,0,1,0,1.0
0.529957383,73,0,0.37656823,5180.0,11,0,0,0,0.0
0.072644189,78,0,0.140998861,10531.0,9,0,2,0,1.0
0.097545123,60,0,0.12832264,12000.0,11,0,0,0,2.0
0.210621011,33,0,0.590081984,5000.0,11,0,2,0,0.0
0.195206206,83,0,0.258785473,6800.0,10,0,2,0,0.0
0.103414543,71,0,0.446597353,6347.0,13,0,3,0,0.0
0.115107914,48,0,0.075498761,7668.0,5,1,0,0,0.0
0.317815618,57,0,0.239448669,10519.0,15,0,0,0,0.0
0.001641667,65,0,3120.0,,16,0,1,0,0.0
0.127890901,51,0,0.828390536,3000.0,13,0,2,0,0.0
0.079757114,72,0,619.0,,3,0,0,0,2.0
0.760098477,48,0,0.412979001,8428.0,9,0,1,0,1.0
0.616853406,57,0,0.798550455,5380.0,14,0,2,0,0.0
0.109695123,61,0,0.615012107,11976.0,14,0,5,0,0.0
